包螟家疙,包螟矫埃,困档,版档,炼困(cm),荐柯(∩),堪盒(PSU),蜡狼颇绊(m),蜡狼颇林扁(sec),弥措颇绊(m),弥措颇林扁(sec),浅加(m/s),,浅氢(deg),扁柯(∩),扁拘(hPa),矫沥(m)
傣利档,2022-12-02 12:09,37.226333,126.156556,551,-,-,-,-,-,-,2.1,悼合悼,78,-1.5,1031.6,-
傣利档,2022-12-02 12:10,37.226333,126.156556,551,-,-,-,-,-,-,1.8,悼合悼,64,-1.5,1031.6,-
傣利档,2022-12-02 12:11,37.226333,126.156556,551,-,-,-,-,-,-,3.7,悼,83,-1.4,1031.6,-
傣利档,2022-12-02 12:12,37.226333,126.156556,551,-,-,-,-,-,-,3.1,悼合悼,64,-1.3,1031.6,-
傣利档,2022-12-02 12:13,37.226333,126.156556,551,-,-,-,-,-,-,4.7,悼合悼,60,-1.3,1031.6,-
傣利档,2022-12-02 12:14,37.226333,126.156556,551,-,-,-,-,-,-,3.5,合悼,56,-1.3,1031.6,-
傣利档,2022-12-02 12:15,37.226333,126.156556,551,-,-,-,-,-,-,2.8,合悼,47,-1.3,1031.6,-
傣利档,2022-12-02 12:16,37.226333,126.156556,551,-,-,-,-,-,-,3.4,悼合悼,70,-1.4,1031.6,-
傣利档,2022-12-02 12:17,37.226333,126.156556,551,-,-,-,-,-,-,4.3,悼合悼,67,-1.4,1031.6,-
傣利档,2022-12-02 12:18,37.226333,126.156556,551,-,-,-,-,-,-,3.1,悼合悼,77,-1.4,1031.6,-
傣利档,2022-12-02 12:19,37.226333,126.156556,551,-,-,-,-,-,-,3.3,悼合悼,71,-1.4,1031.6,-
傣利档,2022-12-02 12:20,37.226333,126.156556,550,-,-,-,-,-,-,2.7,悼合悼,59,-1.4,1031.6,-
傣利档,2022-12-02 12:21,37.226333,126.156556,549,-,-,-,-,-,-,2.6,合悼,55,-1.4,1031.6,-
傣利档,2022-12-02 12:22,37.226333,126.156556,548,-,-,-,-,-,-,3.1,悼合悼,61,-1.5,1031.6,-
傣利档,2022-12-02 12:23,37.226333,126.156556,547,-,-,-,-,-,-,3.7,悼合悼,67,-1.4,1031.6,-
傣利档,2022-12-02 12:24,37.226333,126.156556,547,-,-,-,-,-,-,3.5,悼合悼,69,-1.4,1031.6,-
傣利档,2022-12-02 12:25,37.226333,126.156556,547,-,-,-,-,-,-,2.3,合悼,47,-1.4,1031.4,-
傣利档,2022-12-02 12:26,37.226333,126.156556,547,-,-,-,-,-,-,2.7,悼,83,-1.3,1031.4,-
傣利档,2022-12-02 12:27,37.226333,126.156556,547,-,-,-,-,-,-,2.2,悼,92,-1.3,1031.4,-
傣利档,2022-12-02 12:28,37.226333,126.156556,546,-,-,-,-,-,-,2.4,悼巢悼,103,-1.3,1031.3,-
傣利档,2022-12-02 12:29,37.226333,126.156556,546,-,-,-,-,-,-,2.8,悼合悼,78,-1.3,1031.3,-
傣利档,2022-12-02 12:30,37.226333,126.156556,546,-,-,-,-,-,-,4.1,悼,80,-1.2,1031.3,-
傣利档,2022-12-02 12:31,37.226333,126.156556,545,-,-,-,-,-,-,3.1,悼,85,-1.1,1031.3,-
傣利档,2022-12-02 12:32,37.226333,126.156556,544,-,-,-,-,-,-,3.9,悼合悼,65,-1.3,1031.3,-
傣利档,2022-12-02 12:33,37.226333,126.156556,544,-,-,-,-,-,-,4.5,悼合悼,61,-1.4,1031.2,-
傣利档,2022-12-02 12:34,37.226333,126.156556,545,-,-,-,-,-,-,4.4,悼合悼,76,-1.3,1031.2,-
傣利档,2022-12-02 12:35,37.226333,126.156556,545,-,-,-,-,-,-,3.5,悼合悼,75,-1.2,1031.2,-
傣利档,2022-12-02 12:36,37.226333,126.156556,544,-,-,-,-,-,-,2.6,悼合悼,76,-1.3,1031.2,-
傣利档,2022-12-02 12:37,37.226333,126.156556,544,-,-,-,-,-,-,3.5,悼合悼,63,-1.3,1031.2,-
傣利档,2022-12-02 12:38,37.226333,126.156556,543,-,-,-,-,-,-,3.5,悼合悼,57,-1.3,1031.2,-
傣利档,2022-12-02 12:39,37.226333,126.156556,543,-,-,-,-,-,-,2.9,合悼,46,-1.3,1031.2,-
傣利档,2022-12-02 12:40,37.226333,126.156556,542,-,-,-,-,-,-,2.7,悼合悼,70,-1.3,1031,-
傣利档,2022-12-02 12:41,37.226333,126.156556,541,-,-,-,-,-,-,2.4,悼合悼,75,-1.2,1031,-
傣利档,2022-12-02 12:42,37.226333,126.156556,540,-,-,-,-,-,-,2.2,悼合悼,77,-1.2,1031,-
傣利档,2022-12-02 12:43,37.226333,126.156556,539,-,-,-,-,-,-,4.4,悼合悼,61,-1.3,1031,-
傣利档,2022-12-02 12:44,37.226333,126.156556,539,-,-,-,-,-,-,4.6,悼合悼,61,-1.2,1031,-
傣利档,2022-12-02 12:45,37.226333,126.156556,538,-,-,-,-,-,-,3.5,合悼,49,-1.2,1031,-
傣利档,2022-12-02 12:46,37.226333,126.156556,538,-,-,-,-,-,-,3.4,合悼,54,-1.3,1031,-
傣利档,2022-12-02 12:47,37.226333,126.156556,537,-,-,-,-,-,-,3,悼合悼,60,-1.3,1031,-
傣利档,2022-12-02 12:48,37.226333,126.156556,536,-,-,-,-,-,-,3.4,悼合悼,65,-1.3,1031,-
傣利档,2022-12-02 12:49,37.226333,126.156556,536,-,-,-,-,-,-,4.5,悼合悼,64,-1.2,1031,-
傣利档,2022-12-02 12:50,37.226333,126.156556,535,-,-,-,-,-,-,2.5,悼合悼,72,-1.2,1031,-
傣利档,2022-12-02 12:51,37.226333,126.156556,534,-,-,-,-,-,-,2.8,悼,82,-1.3,1031,-
傣利档,2022-12-02 12:52,37.226333,126.156556,534,-,-,-,-,-,-,2.9,悼,79,-1.3,1031,-
傣利档,2022-12-02 12:53,37.226333,126.156556,533,-,-,-,-,-,-,2.7,悼,83,-1.3,1030.9,-
傣利档,2022-12-02 12:54,37.226333,126.156556,532,-,-,-,-,-,-,2.2,悼合悼,67,-1.3,1030.8,-
傣利档,2022-12-02 12:55,37.226333,126.156556,532,-,-,-,-,-,-,3.3,悼合悼,72,-1.3,1030.8,-
傣利档,2022-12-02 12:56,37.226333,126.156556,532,-,-,-,-,-,-,4.4,悼合悼,71,-1.2,1030.8,-
傣利档,2022-12-02 12:57,37.226333,126.156556,531,-,-,-,-,-,-,2.7,悼,80,-1.2,1030.8,-
傣利档,2022-12-02 12:58,37.226333,126.156556,531,-,-,-,-,-,-,2.6,悼合悼,77,-1.2,1030.8,-
傣利档,2022-12-02 12:59,37.226333,126.156556,530,-,-,-,-,-,-,3.2,悼,99,-1.1,1030.8,-
傣利档,2022-12-02 13:00,37.226333,126.156556,528,-,-,-,-,-,-,2.9,悼合悼,75,-1.1,1030.8,-
傣利档,2022-12-02 13:01,37.226333,126.156556,527,-,-,-,-,-,-,2.3,悼合悼,65,-1.2,1030.7,-
傣利档,2022-12-02 13:02,37.226333,126.156556,526,-,-,-,-,-,-,2.4,悼合悼,77,-1.3,1030.7,-
傣利档,2022-12-02 13:03,37.226333,126.156556,526,-,-,-,-,-,-,3.4,悼,83,-1.2,1030.7,-
傣利档,2022-12-02 13:04,37.226333,126.156556,525,-,-,-,-,-,-,3.1,悼合悼,73,-1.2,1030.7,-
傣利档,2022-12-02 13:05,37.226333,126.156556,525,-,-,-,-,-,-,3.3,悼合悼,65,-1.2,1030.7,-
傣利档,2022-12-02 13:06,37.226333,126.156556,524,-,-,-,-,-,-,3.2,悼,90,-1.1,1030.8,-
傣利档,2022-12-02 13:07,37.226333,126.156556,523,-,-,-,-,-,-,1.9,悼,90,-1.1,1030.8,-
傣利档,2022-12-02 13:08,37.226333,126.156556,522,-,-,-,-,-,-,3.9,悼,80,-1.1,1030.8,-
傣利档,2022-12-02 13:09,37.226333,126.156556,521,-,-,-,-,-,-,2.1,悼合悼,71,-1.1,1030.7,-
傣利档,2022-12-02 13:10,37.226333,126.156556,520,-,-,-,-,-,-,1.4,悼合悼,76,-1.2,1030.7,-
傣利档,2022-12-02 13:11,37.226333,126.156556,519,-,-,-,-,-,-,1.2,悼合悼,63,-1.2,1030.7,-
傣利档,2022-12-02 13:12,37.226333,126.156556,518,-,-,-,-,-,-,1.4,悼,81,-1.1,1030.7,-
傣利档,2022-12-02 13:13,37.226333,126.156556,517,-,-,-,-,-,-,1.4,悼合悼,60,-1.1,1030.7,-
傣利档,2022-12-02 13:14,37.226333,126.156556,516,-,-,-,-,-,-,2.8,悼合悼,63,-1,1030.7,-
傣利档,2022-12-02 13:15,37.226333,126.156556,514,-,-,-,-,-,-,3.3,悼合悼,62,-0.9,1030.7,-
傣利档,2022-12-02 13:16,37.226333,126.156556,513,-,-,-,-,-,-,3,悼合悼,66,-0.8,1030.7,-
傣利档,2022-12-02 13:17,37.226333,126.156556,512,-,-,-,-,-,-,3.5,悼合悼,71,-0.8,1030.7,-
傣利档,2022-12-02 13:18,37.226333,126.156556,512,-,-,-,-,-,-,3.9,合悼,53,-0.8,1030.6,-
傣利档,2022-12-02 13:19,37.226333,126.156556,511,-,-,-,-,-,-,3.1,合悼,45,-0.8,1030.6,-
傣利档,2022-12-02 13:20,37.226333,126.156556,510,-,-,-,-,-,-,3.2,合悼,42,-0.8,1030.6,-
傣利档,2022-12-02 13:21,37.226333,126.156556,509,-,-,-,-,-,-,2,合合悼,29,-0.8,1030.6,-
傣利档,2022-12-02 13:22,37.226333,126.156556,508,-,-,-,-,-,-,2.4,合悼,56,-0.7,1030.6,-
傣利档,2022-12-02 13:23,37.226333,126.156556,506,-,-,-,-,-,-,2.8,悼合悼,66,-0.7,1030.6,-
傣利档,2022-12-02 13:24,37.226333,126.156556,506,-,-,-,-,-,-,2.8,悼,98,-0.8,1030.5,-
傣利档,2022-12-02 13:25,37.226333,126.156556,504,-,-,-,-,-,-,3.4,悼巢悼,115,-0.7,1030.4,-
傣利档,2022-12-02 13:26,37.226333,126.156556,503,-,-,-,-,-,-,2.9,悼,100,-0.7,1030.4,-
傣利档,2022-12-02 13:27,37.226333,126.156556,502,-,-,-,-,-,-,3.7,悼合悼,69,-0.7,1030.4,-
傣利档,2022-12-02 13:28,37.226333,126.156556,501,-,-,-,-,-,-,3.7,合悼,52,-0.7,1030.4,-
傣利档,2022-12-02 13:29,37.226333,126.156556,499,-,-,-,-,-,-,4.3,悼合悼,68,-0.7,1030.4,-
傣利档,2022-12-02 13:30,37.226333,126.156556,498,-,-,-,-,-,-,5.2,悼合悼,69,-0.7,1030.4,-
傣利档,2022-12-02 13:31,37.226333,126.156556,497,-,-,-,-,-,-,3.8,合悼,51,-0.7,1030.4,-
傣利档,2022-12-02 13:32,37.226333,126.156556,496,-,-,-,-,-,-,2.8,合悼,47,-0.8,1030.4,-
傣利档,2022-12-02 13:33,37.226333,126.156556,495,-,-,-,-,-,-,2.2,合悼,46,-0.7,1030.4,-
傣利档,2022-12-02 13:34,37.226333,126.156556,494,-,-,-,-,-,-,2.7,悼,84,-0.7,1030.4,-
傣利档,2022-12-02 13:35,37.226333,126.156556,493,-,-,-,-,-,-,2.9,悼巢悼,106,-0.7,1030.4,-
傣利档,2022-12-02 13:36,37.226333,126.156556,492,-,-,-,-,-,-,3.4,悼,96,-0.7,1030.4,-
傣利档,2022-12-02 13:37,37.226333,126.156556,491,-,-,-,-,-,-,3.8,悼合悼,58,-0.6,1030.4,-
傣利档,2022-12-02 13:38,37.226333,126.156556,489,-,-,-,-,-,-,4,悼合悼,57,-0.6,1030.4,-
傣利档,2022-12-02 13:39,37.226333,126.156556,488,-,-,-,-,-,-,2.7,悼合悼,66,-0.6,1030.4,-
傣利档,2022-12-02 13:40,37.226333,126.156556,487,-,-,-,-,-,-,3.2,悼合悼,74,-0.7,1030.3,-
傣利档,2022-12-02 13:41,37.226333,126.156556,486,-,-,-,-,-,-,2.3,悼合悼,60,-0.7,1030.2,-
傣利档,2022-12-02 13:42,37.226333,126.156556,485,-,-,-,-,-,-,2.2,合悼,54,-0.7,1030.2,-
傣利档,2022-12-02 13:43,37.226333,126.156556,484,-,-,-,-,-,-,2.9,合悼,51,-0.6,1030.2,-
傣利档,2022-12-02 13:44,37.226333,126.156556,482,-,-,-,-,-,-,4.3,悼合悼,60,-0.5,1030.2,-
傣利档,2022-12-02 13:45,37.226333,126.156556,480,-,-,-,-,-,-,3.5,悼合悼,60,-0.4,1030.2,-
傣利档,2022-12-02 13:46,37.226333,126.156556,479,-,-,-,-,-,-,2.9,悼合悼,57,-0.4,1030.1,-
傣利档,2022-12-02 13:47,37.226333,126.156556,478,-,-,-,-,-,-,2.4,悼合悼,61,-0.5,1030.1,-
傣利档,2022-12-02 13:48,37.226333,126.156556,476,-,-,-,-,-,-,2.7,悼合悼,68,-0.5,1030,-
傣利档,2022-12-02 13:49,37.226333,126.156556,475,-,-,-,-,-,-,3.5,悼,84,-0.5,1030,-
傣利档,2022-12-02 13:50,37.226333,126.156556,473,-,-,-,-,-,-,2.9,悼合悼,69,-0.5,1030,-
傣利档,2022-12-02 13:51,37.226333,126.156556,472,-,-,-,-,-,-,3.6,悼合悼,74,-0.6,1030,-
傣利档,2022-12-02 13:52,37.226333,126.156556,471,-,-,-,-,-,-,4.7,悼合悼,73,-0.4,1030,-
傣利档,2022-12-02 13:53,37.226333,126.156556,470,-,-,-,-,-,-,5,悼合悼,68,-0.4,1030,-
傣利档,2022-12-02 13:54,37.226333,126.156556,469,-,-,-,-,-,-,4.4,悼合悼,57,-0.5,1030,-
傣利档,2022-12-02 13:55,37.226333,126.156556,468,-,-,-,-,-,-,4.3,悼合悼,66,-0.4,1030.1,-
傣利档,2022-12-02 13:56,37.226333,126.156556,467,-,-,-,-,-,-,3.3,合悼,55,-0.3,1030.1,-
傣利档,2022-12-02 13:57,37.226333,126.156556,466,-,-,-,-,-,-,3.2,悼,81,-0.3,1030,-
傣利档,2022-12-02 13:58,37.226333,126.156556,466,-,-,-,-,-,-,2.6,悼,85,-0.3,1030,-
傣利档,2022-12-02 13:59,37.226333,126.156556,464,-,-,-,-,-,-,2.8,悼合悼,63,-0.4,1030,-
傣利档,2022-12-02 14:00,37.226333,126.156556,462,-,-,-,-,-,-,3.3,悼合悼,58,-0.4,1029.9,-
傣利档,2022-12-02 14:01,37.226333,126.156556,460,-,-,-,-,-,-,3.3,悼合悼,60,-0.4,1029.8,-
傣利档,2022-12-02 14:02,37.226333,126.156556,459,-,-,-,-,-,-,3.2,悼合悼,71,-0.5,1029.7,-
傣利档,2022-12-02 14:03,37.226333,126.156556,458,-,-,-,-,-,-,3.5,悼,81,-0.5,1029.6,-
傣利档,2022-12-02 14:04,37.226333,126.156556,457,-,-,-,-,-,-,4.4,悼合悼,71,-0.6,1029.7,-
傣利档,2022-12-02 14:05,37.226333,126.156556,455,-,-,-,-,-,-,3.2,悼合悼,60,-0.6,1029.7,-
傣利档,2022-12-02 14:06,37.226333,126.156556,452,-,-,-,-,-,-,4.3,悼合悼,69,-0.5,1029.8,-
傣利档,2022-12-02 14:07,37.226333,126.156556,451,-,-,-,-,-,-,4.6,悼合悼,75,-0.4,1029.8,-
傣利档,2022-12-02 14:08,37.226333,126.156556,451,-,-,-,-,-,-,4.3,悼合悼,68,-0.4,1029.7,-
傣利档,2022-12-02 14:09,37.226333,126.156556,450,-,-,-,-,-,-,4.2,悼合悼,66,-0.4,1029.6,-
傣利档,2022-12-02 14:10,37.226333,126.156556,448,-,-,-,-,-,-,4.1,悼合悼,70,-0.4,1029.6,-
傣利档,2022-12-02 14:11,37.226333,126.156556,447,-,-,-,-,-,-,3.7,悼,79,-0.4,1029.6,-
傣利档,2022-12-02 14:12,37.226333,126.156556,445,-,-,-,-,-,-,3.1,悼,80,-0.5,1029.6,-
傣利档,2022-12-02 14:13,37.226333,126.156556,443,-,-,-,-,-,-,2.9,悼,87,-0.5,1029.6,-
傣利档,2022-12-02 14:14,37.226333,126.156556,442,-,-,-,-,-,-,3.8,悼,86,-0.5,1029.6,-
傣利档,2022-12-02 14:15,37.226333,126.156556,440,-,-,-,-,-,-,2.5,悼合悼,71,-0.5,1029.6,-
傣利档,2022-12-02 14:16,37.226333,126.156556,438,-,-,-,-,-,-,2.7,悼,85,-0.5,1029.6,-
傣利档,2022-12-02 14:17,37.226333,126.156556,437,-,-,-,-,-,-,3.9,悼合悼,68,-0.4,1029.6,-
傣利档,2022-12-02 14:18,37.226333,126.156556,436,-,-,-,-,-,-,2.8,合悼,55,-0.3,1029.6,-
傣利档,2022-12-02 14:19,37.226333,126.156556,434,-,-,-,-,-,-,3.2,合悼,41,-0.1,1029.6,-
傣利档,2022-12-02 14:20,37.226333,126.156556,433,-,-,-,-,-,-,2.7,悼合悼,69,-0.1,1029.6,-
傣利档,2022-12-02 14:21,37.226333,126.156556,433,-,-,-,-,-,-,2.4,悼,93,-0.3,1029.6,-
傣利档,2022-12-02 14:22,37.226333,126.156556,431,-,-,-,-,-,-,1.9,悼,84,-0.4,1029.6,-
傣利档,2022-12-02 14:23,37.226333,126.156556,429,-,-,-,-,-,-,1.6,悼,86,-0.5,1029.6,-
傣利档,2022-12-02 14:24,37.226333,126.156556,428,-,-,-,-,-,-,2.3,悼,100,-0.5,1029.5,-
傣利档,2022-12-02 14:25,37.226333,126.156556,427,-,-,-,-,-,-,2.2,悼合悼,78,-0.4,1029.5,-
傣利档,2022-12-02 14:26,37.226333,126.156556,425,-,-,-,-,-,-,1.8,悼合悼,78,-0.3,1029.5,-
傣利档,2022-12-02 14:27,37.226333,126.156556,423,-,-,-,-,-,-,2.1,悼合悼,69,-0.3,1029.5,-
傣利档,2022-12-02 14:28,37.226333,126.156556,421,-,-,-,-,-,-,1.8,悼合悼,63,-0.3,1029.5,-
傣利档,2022-12-02 14:29,37.226333,126.156556,419,-,-,-,-,-,-,2.4,合合悼,28,-0.2,1029.5,-
傣利档,2022-12-02 14:30,37.226333,126.156556,417,-,-,-,-,-,-,1.8,合,6,-0.1,1029.5,-
傣利档,2022-12-02 14:31,37.226333,126.156556,415,-,-,-,-,-,-,2.2,合合悼,13,-0.1,1029.5,-
傣利档,2022-12-02 14:32,37.226333,126.156556,414,-,-,-,-,-,-,1.5,合,356,0,1029.5,-
傣利档,2022-12-02 14:33,37.226333,126.156556,413,-,-,-,-,-,-,1.7,合合悼,24,0.1,1029.5,-
傣利档,2022-12-02 14:34,37.226333,126.156556,412,-,-,-,-,-,-,0.7,合合悼,23,0.1,1029.5,-
傣利档,2022-12-02 14:35,37.226333,126.156556,411,-,-,-,-,-,-,3.2,悼,92,0.1,1029.4,-
傣利档,2022-12-02 14:36,37.226333,126.156556,410,-,-,-,-,-,-,4.2,悼,93,0.1,1029.4,-
傣利档,2022-12-02 14:37,37.226333,126.156556,408,-,-,-,-,-,-,3.5,悼,91,-0.1,1029.4,-
傣利档,2022-12-02 14:38,37.226333,126.156556,407,-,-,-,-,-,-,2.8,悼,91,-0.2,1029.4,-
傣利档,2022-12-02 14:39,37.226333,126.156556,405,-,-,-,-,-,-,2.7,悼,91,-0.3,1029.4,-
傣利档,2022-12-02 14:40,37.226333,126.156556,403,-,-,-,-,-,-,2.9,悼,101,-0.3,1029.4,-
傣利档,2022-12-02 14:41,37.226333,126.156556,402,-,-,-,-,-,-,2.8,悼,97,-0.3,1029.4,-
傣利档,2022-12-02 14:42,37.226333,126.156556,400,-,-,-,-,-,-,2.9,悼合悼,73,-0.3,1029.4,-
傣利档,2022-12-02 14:43,37.226333,126.156556,398,-,-,-,-,-,-,3,悼合悼,77,-0.2,1029.4,-
傣利档,2022-12-02 14:44,37.226333,126.156556,397,-,-,-,-,-,-,3.7,悼合悼,72,-0.1,1029.4,-
傣利档,2022-12-02 14:45,37.226333,126.156556,395,-,-,-,-,-,-,3,悼合悼,65,0,1029.4,-
傣利档,2022-12-02 14:46,37.226333,126.156556,394,-,-,-,-,-,-,3.1,合悼,55,0,1029.2,-
傣利档,2022-12-02 14:47,37.226333,126.156556,392,-,-,-,-,-,-,3.3,合合悼,33,0.1,1029.2,-
傣利档,2022-12-02 14:48,37.226333,126.156556,390,-,-,-,-,-,-,2.1,合悼,54,0,1029.2,-
傣利档,2022-12-02 14:49,37.226333,126.156556,388,-,-,-,-,-,-,1.9,合悼,51,0.1,1029,-
傣利档,2022-12-02 14:50,37.226333,126.156556,386,-,-,-,-,-,-,2.9,悼合悼,75,0.2,1029,-
傣利档,2022-12-02 14:51,37.226333,126.156556,384,-,-,-,-,-,-,3.3,悼合悼,62,0.1,1029,-
傣利档,2022-12-02 14:52,37.226333,126.156556,383,-,-,-,-,-,-,3.6,悼合悼,69,0,1029,-
傣利档,2022-12-02 14:53,37.226333,126.156556,382,-,-,-,-,-,-,2.9,悼合悼,62,-0.1,1029,-
傣利档,2022-12-02 14:54,37.226333,126.156556,381,-,-,-,-,-,-,2.8,悼合悼,70,-0.1,1028.9,-
傣利档,2022-12-02 14:55,37.226333,126.156556,379,-,-,-,-,-,-,2,合悼,41,-0.1,1028.9,-
傣利档,2022-12-02 14:56,37.226333,126.156556,378,-,-,-,-,-,-,2.5,悼,80,0,1028.9,-
傣利档,2022-12-02 14:57,37.226333,126.156556,377,-,-,-,-,-,-,3,悼合悼,76,0.1,1028.9,-
傣利档,2022-12-02 14:58,37.226333,126.156556,375,-,-,-,-,-,-,2.2,悼,81,0.1,1028.9,-
傣利档,2022-12-02 14:59,37.226333,126.156556,373,-,-,-,-,-,-,2.1,悼,92,0.2,1028.9,-
傣利档,2022-12-02 15:00,37.226333,126.156556,372,-,-,-,-,-,-,3.5,悼合悼,69,0.3,1028.9,-
傣利档,2022-12-02 15:01,37.226333,126.156556,369,-,-,-,-,-,-,3.9,合悼,53,0.3,1028.8,-
傣利档,2022-12-02 15:02,37.226333,126.156556,368,-,-,-,-,-,-,3.1,悼合悼,64,0.1,1028.8,-
傣利档,2022-12-02 15:03,37.226333,126.156556,366,-,-,-,-,-,-,3.7,悼合悼,62,0,1028.8,-
傣利档,2022-12-02 15:04,37.226333,126.156556,365,-,-,-,-,-,-,3.3,合悼,50,0,1028.8,-
傣利档,2022-12-02 15:05,37.226333,126.156556,364,-,-,-,-,-,-,3.6,悼合悼,66,0.1,1028.8,-
傣利档,2022-12-02 15:06,37.226333,126.156556,363,-,-,-,-,-,-,4,悼合悼,59,0.1,1028.8,-
傣利档,2022-12-02 15:07,37.226333,126.156556,362,-,-,-,-,-,-,3.8,悼合悼,70,0.1,1028.8,-
傣利档,2022-12-02 15:08,37.226333,126.156556,360,-,-,-,-,-,-,3.9,悼合悼,58,0.1,1028.8,-
傣利档,2022-12-02 15:09,37.226333,126.156556,358,-,-,-,-,-,-,3.3,悼合悼,61,0,1028.9,-
傣利档,2022-12-02 15:10,37.226333,126.156556,356,-,-,-,-,-,-,2.4,悼合悼,71,-0.1,1028.9,-
傣利档,2022-12-02 15:11,37.226333,126.156556,355,-,-,-,-,-,-,3,悼合悼,75,-0.1,1028.9,-
傣利档,2022-12-02 15:12,37.226333,126.156556,353,-,-,-,-,-,-,3.4,悼合悼,74,-0.1,1028.9,-
傣利档,2022-12-02 15:13,37.226333,126.156556,351,-,-,-,-,-,-,3.8,悼合悼,64,0,1028.9,-
傣利档,2022-12-02 15:14,37.226333,126.156556,350,-,-,-,-,-,-,2.6,悼合悼,71,0.1,1028.9,-
傣利档,2022-12-02 15:15,37.226333,126.156556,348,-,-,-,-,-,-,1.6,悼合悼,64,0.1,1028.9,-
傣利档,2022-12-02 15:16,37.226333,126.156556,346,-,-,-,-,-,-,2.9,悼合悼,70,0,1028.9,-
傣利档,2022-12-02 15:17,37.226333,126.156556,344,-,-,-,-,-,-,3.3,悼,94,0.1,1028.9,-
傣利档,2022-12-02 15:18,37.226333,126.156556,343,-,-,-,-,-,-,2.9,悼合悼,69,0.1,1028.9,-
傣利档,2022-12-02 15:19,37.226333,126.156556,342,-,-,-,-,-,-,3.4,悼合悼,73,0.2,1028.9,-
傣利档,2022-12-02 15:20,37.226333,126.156556,341,-,-,-,-,-,-,3.8,悼合悼,68,0.2,1028.9,-
傣利档,2022-12-02 15:21,37.226333,126.156556,339,-,-,-,-,-,-,3.4,悼合悼,62,0.3,1028.9,-
傣利档,2022-12-02 15:22,37.226333,126.156556,338,-,-,-,-,-,-,3,合悼,56,0.2,1028.9,-
傣利档,2022-12-02 15:23,37.226333,126.156556,337,-,-,-,-,-,-,2.9,合悼,48,0.2,1028.9,-
傣利档,2022-12-02 15:24,37.226333,126.156556,335,-,-,-,-,-,-,2,合悼,41,0.3,1028.9,-
傣利档,2022-12-02 15:25,37.226333,126.156556,334,-,-,-,-,-,-,1.4,合悼,44,0.3,1028.9,-
傣利档,2022-12-02 15:26,37.226333,126.156556,332,-,-,-,-,-,-,1.4,悼合悼,72,0.3,1029,-
傣利档,2022-12-02 15:27,37.226333,126.156556,330,-,-,-,-,-,-,1.8,悼合悼,57,0.3,1029,-
傣利档,2022-12-02 15:28,37.226333,126.156556,328,-,-,-,-,-,-,2.6,悼合悼,73,0.3,1029,-
傣利档,2022-12-02 15:29,37.226333,126.156556,326,-,-,-,-,-,-,1.5,合悼,56,0.3,1028.9,-
傣利档,2022-12-02 15:30,37.226333,126.156556,324,-,-,-,-,-,-,1.4,悼合悼,68,0.3,1028.9,-
傣利档,2022-12-02 15:31,37.226333,126.156556,323,-,-,-,-,-,-,3,悼合悼,65,0.2,1029,-
傣利档,2022-12-02 15:32,37.226333,126.156556,322,-,-,-,-,-,-,3.9,悼合悼,69,0.2,1028.9,-
傣利档,2022-12-02 15:33,37.226333,126.156556,320,-,-,-,-,-,-,2.6,悼合悼,77,0.3,1028.9,-
傣利档,2022-12-02 15:34,37.226333,126.156556,318,-,-,-,-,-,-,1.5,悼合悼,69,0.2,1028.9,-
傣利档,2022-12-02 15:35,37.226333,126.156556,316,-,-,-,-,-,-,2.6,悼,93,0.2,1028.9,-
傣利档,2022-12-02 15:36,37.226333,126.156556,315,-,-,-,-,-,-,3,悼巢悼,102,0.2,1028.8,-
傣利档,2022-12-02 15:37,37.226333,126.156556,313,-,-,-,-,-,-,2.7,悼巢悼,119,0.2,1028.8,-
傣利档,2022-12-02 15:38,37.226333,126.156556,312,-,-,-,-,-,-,2.5,悼巢悼,111,0.2,1028.8,-
傣利档,2022-12-02 15:39,37.226333,126.156556,311,-,-,-,-,-,-,1.9,悼巢悼,113,0.3,1028.8,-
傣利档,2022-12-02 15:40,37.226333,126.156556,309,-,-,-,-,-,-,1.8,悼巢悼,111,0.3,1028.8,-
傣利档,2022-12-02 15:41,37.226333,126.156556,308,-,-,-,-,-,-,1.8,悼,100,0.3,1028.9,-
傣利档,2022-12-02 15:42,37.226333,126.156556,306,-,-,-,-,-,-,1.7,悼,97,0.3,1028.9,-
傣利档,2022-12-02 15:43,37.226333,126.156556,305,-,-,-,-,-,-,3.2,悼巢悼,117,0.3,1028.8,-
傣利档,2022-12-02 15:44,37.226333,126.156556,304,-,-,-,-,-,-,3.2,悼巢悼,118,0.4,1028.8,-
傣利档,2022-12-02 15:45,37.226333,126.156556,302,-,-,-,-,-,-,2.6,悼,89,0.4,1028.9,-
傣利档,2022-12-02 15:46,37.226333,126.156556,301,-,-,-,-,-,-,3.4,悼合悼,75,0.5,1028.9,-
傣利档,2022-12-02 15:47,37.226333,126.156556,299,-,-,-,-,-,-,2.2,悼,85,0.6,1028.9,-
傣利档,2022-12-02 15:48,37.226333,126.156556,297,-,-,-,-,-,-,2.4,悼巢悼,118,0.5,1028.9,-
傣利档,2022-12-02 15:49,37.226333,126.156556,296,-,-,-,-,-,-,3,巢悼,127,0.5,1028.9,-
傣利档,2022-12-02 15:50,37.226333,126.156556,294,-,-,-,-,-,-,2.4,巢巢悼,147,0.5,1028.9,-
